Fund,Company Name,Deployment Address,Deployment City,Deployment State,Deployment ZIP Code,Locations Deployed,Download/Upload Speed Tier,Deployment Year,Census Block,Latitude,Longitude,SAC
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.6 MILES SW OF GOOSE POND RD & CONLEY RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021002,38.330647,-78.512035,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF GIBSONS HILL DR & BURCHS CREEK RD,CROZET,VA,22903,1,10 Mbps/1 Mbps,2016,510030112013040,38.004936,-78.719578,190567
CAF II,"CENTURYLINK, INC.",4070 KESWICK RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2015,510030104013031,38.022823,-78.359177,190567
CAF II,"CENTURYLINK, INC.",20 CHOCTAW PL,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.935495,-78.339098,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES NW OF SPRINGBROOK LN & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021082,38.272291,-78.525111,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.4 MILES SE OF OLD SCHOOLHOUSE LN & MOUNT OLIVET RD,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301024034,38.255691,-78.5321,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES N OF SPRINGBROOK LN & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021082,38.271054,-78.521487,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES N OF SPRINGBROOK LN & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021082,38.270837,-78.522527,190567
CAF II,"CENTURYLINK, INC.",4284 SLAM GATE RD,CROZET,VA,22932,2,10 Mbps/1 Mbps,2016,510030101002024,38.155804,-78.687523,190567
CAF II,"CENTURYLINK, INC.",27 CHERRY LN,TROY,VA,22974,1,10 Mbps/1 Mbps,2016,510650201012002,37.978953,-78.24168,190567
CAF II,"CENTURYLINK, INC.",656 STONELEIGH RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650202002061,37.859852,-78.255314,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.9 MILES SW OF GOOSE POND RD & CONLEY RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021002,38.328814,-78.519164,190567
CAF II,"CENTURYLINK, INC.",2931 N GARDEN LN,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112022026,37.956766,-78.64399,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES S OF MARTIN KINGS RD & JEFFERSON MILL RD,LAKE MONTICELLO,VA,24590,1,10 Mbps/1 Mbps,2016,510030113014054,37.895081,-78.435019,190567
CAF II,"CENTURYLINK, INC.",1138 ROUNDTOP FARM,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012070,37.923496,-78.538706,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES N OF GEORGES MILL RD & COURTHOUSE RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202001107,37.865506,-78.253878,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES SE OF DOGWOOD DR & DEEP CREEK RD,PALMYRA,VA,22963,3,10 Mbps/1 Mbps,2015,510650202001093,37.900346,-78.169534,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF WUTHERING HTS & TURKEY TROT DR,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2016,511639303002052,37.758582,-79.508602,190567
CAF II,"CENTURYLINK, INC.",2959 MILTON RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030104021047,37.972816,-78.404741,190567
CAF II,"CENTURYLINK, INC.",2529 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,2,10 Mbps/1 Mbps,2016,510030113012003,37.96481,-78.513838,190567
CAF II,"CENTURYLINK, INC.",8090 PORTERS RD,ESMONT,VA,22937,2,10 Mbps/1 Mbps,2016,510030114003039,37.808457,-78.592093,190567
CAF II,"CENTURYLINK, INC.",2373 IRISH RD,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2015,510030114003015,37.819874,-78.588491,190567
CAF II,"CENTURYLINK, INC.",2531 CHAPEL SPRING LN,FREE UNION,VA,22940,1,10 Mbps/1 Mbps,2016,510030101003001,38.173644,-78.588514,190567
CAF II,"CENTURYLINK, INC.",3397 PLANK RD,NORTH GARDEN,VA,22959,2,10 Mbps/1 Mbps,2016,510030114004000,37.915926,-78.627827,190567
CAF II,"CENTURYLINK, INC.",2753 SOUTHERN HILLS CT,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112022026,37.958587,-78.639859,190567
CAF II,"CENTURYLINK, INC.",155 IRISH RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2015,510030114003001,37.806912,-78.506595,190567
CAF II,"CENTURYLINK, INC.",9756 JAMES MADISON HWY,FORK UNION,VA,23055,1,10 Mbps/1 Mbps,2016,510650202003018,37.818435,-78.253453,190567
CAF II,"CENTURYLINK, INC.",3364 PLANK RD,NORTH GARDEN,VA,22959,4,10 Mbps/1 Mbps,2016,510030113014089,37.917759,-78.623484,190567
CAF II,"CENTURYLINK, INC.",2915 BROWNS GAP TPKE,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101003056,38.118425,-78.662036,190567
CAF II,"CENTURYLINK, INC.",5930 COVESVILLE STORE RD,COVESVILLE,VA,22931,1,10 Mbps/1 Mbps,2016,510030114004058,37.890934,-78.704865,190567
CAF II,"CENTURYLINK, INC.",218 COLES ROLLING RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030113014068,37.83765,-78.50053,190567
CAF II,"CENTURYLINK, INC.",5940 COVESVILLE STORE RD,COVESVILLE,VA,22931,1,10 Mbps/1 Mbps,2016,510030114004058,37.892273,-78.7084,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES E OF STILL POND RD & CELT RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2015,510790302002024,38.23188,-78.471941,190567
CAF II,"CENTURYLINK, INC.",2874 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,2,10 Mbps/1 Mbps,2016,510030113012029,37.958005,-78.52634,190567
CAF II,"CENTURYLINK, INC.",5580 SECRETARYS SAND RD,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2016,510030114004025,37.879049,-78.609924,190567
CAF II,"CENTURYLINK, INC.",1653 MILLER SCHOOL RD,CHARLOTTESVILLE,VA,22903,1,10 Mbps/1 Mbps,2016,510030112013035,38.000423,-78.707153,190567
CAF II,"CENTURYLINK, INC.",5199 WESLEY CHAPEL RD,FREE UNION,VA,22940,1,10 Mbps/1 Mbps,2016,510030101003001,38.176412,-78.597314,190567
CAF II,"CENTURYLINK, INC.",32 POTTER ROCK LN,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2016,511639303003088,37.765866,-79.559995,190567
CAF II,"CENTURYLINK, INC.",3669 FOX MOUNTAIN RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002056,38.186092,-78.632481,190567
CAF II,"CENTURYLINK, INC.",1036 ZOLLMANS MILL RD,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2015,511639303003127,37.734256,-79.515978,190567
CAF II,"CENTURYLINK, INC.",3073 ELLERSLIE DR,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.952444,-78.496557,190567
CAF II,"CENTURYLINK, INC.",2623 PENNY LN,CHARLOTTESVILLE,VA,22903,2,10 Mbps/1 Mbps,2016,510030113012029,37.962926,-78.547459,190567
CAF II,"CENTURYLINK, INC.",3591 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2015,510030113012003,37.937167,-78.53919,190567
CAF II,"CENTURYLINK, INC.",954 PERKINS RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202001045,37.902835,-78.109653,190567
CAF II,"CENTURYLINK, INC.",237 THOMAS FARM LN,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.935418,-78.342018,190567
CAF II,"CENTURYLINK, INC.",3316 EARLYSVILLE RD,EARLYSVILLE,VA,22936,2,10 Mbps/1 Mbps,2016,510030102022013,38.133274,-78.45938,190567
CAF II,"CENTURYLINK, INC.",4287 PLANK RD,NORTH GARDEN,VA,22959,3,10 Mbps/1 Mbps,2016,510030112022055,37.94505,-78.637767,190567
CAF II,"CENTURYLINK, INC.",2209 BROWNS GAP TPKE,CHARLOTTESVILLE,VA,22901,1,10 Mbps/1 Mbps,2016,510030101003063,38.094814,-78.657512,190567
CAF II,"CENTURYLINK, INC.",2987 EDGEHILL DR,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030104013081,38.017923,-78.394617,190567
CAF II,"CENTURYLINK, INC.",4245 BUNKER HILL RD,KESWICK,VA,22947,2,10 Mbps/1 Mbps,2015,510030104013024,38.021417,-78.351832,190567
CAF II,"CENTURYLINK, INC.",3109 KENTS STORE WAY,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2015,510650202001011,37.915821,-78.120267,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NW OF RIDGEVIEW DR & CREEKSIDE CT,TWIN LAKES,VA,22968,1,10 Mbps/1 Mbps,2015,510790302002030,38.216483,-78.447778,190567
CAF II,"CENTURYLINK, INC.",2558 OLD LYNCHBURG RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112022030,37.940706,-78.589435,190567
CAF II,"CENTURYLINK, INC.",6818 JARMANS GAP RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030111003039,38.07066,-78.746848,190567
CAF II,"CENTURYLINK, INC.",1977 PROFFIT RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2015,510030104011047,38.09624,-78.414241,190567
CAF II,"CENTURYLINK, INC.",2603 W BOTTOM RD,BREMO BLUFF,VA,23022,1,10 Mbps/1 Mbps,2016,510650202004021,37.750816,-78.267382,190567
CAF II,"CENTURYLINK, INC.",237 TRIMBLE TRL,BUENA VISTA,VA,24416,1,10 Mbps/1 Mbps,2015,511639301002177,37.754633,-79.387366,190567
CAF II,"CENTURYLINK, INC.",640 GEORGES MILL RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202001107,37.867444,-78.253623,190567
CAF II,"CENTURYLINK, INC.",6271 PLANK RD,AFTON,VA,22920,1,10 Mbps/1 Mbps,2016,510030112013051,37.984389,-78.711972,190567
CAF II,"CENTURYLINK, INC.",6100 BLACKWELLS HOLLOW RD,CROZET,VA,22932,2,10 Mbps/1 Mbps,2016,510030101002000,38.204508,-78.668095,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES SE OF KYGERS HILL RD & BLUE GRASS TRL,LEXINGTON,VA,24450,2,10 Mbps/1 Mbps,2015,511639303003096,37.749613,-79.553512,190567
CAF II,"CENTURYLINK, INC.",8030 BLENHEIM RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.816382,-78.491218,190567
CAF II,"CENTURYLINK, INC.",2907 BROWNS GAP TPKE,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101003056,38.118255,-78.661747,190567
CAF II,"CENTURYLINK, INC.",2225 EVANS CIR,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2016,510030101001049,38.202421,-78.575752,190567
CAF II,"CENTURYLINK, INC.",410 VMI PARADE,LEXINGTON,VA,24450,2,10 Mbps/1 Mbps,2015,516789305002020,37.791593,-79.438974,190567
CAF II,"CENTURYLINK, INC.",506 LYMAN HILLS DR,CHARLOTTESVILLE,VA,22902,2,10 Mbps/1 Mbps,2016,510030113012003,37.994795,-78.484244,190567
CAF II,"CENTURYLINK, INC.",5743 FREE UNION RD,FREE UNION,VA,22940,2,10 Mbps/1 Mbps,2016,510030101001049,38.195347,-78.574262,190567
CAF II,"CENTURYLINK, INC.",26 HOPI WAY,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650201021001,37.940793,-78.337593,190567
CAF II,"CENTURYLINK, INC.",2275 JUDGE LN,CHARLOTTESVILLE,VA,22911,2,10 Mbps/1 Mbps,2015,510030104011052,38.109919,-78.421372,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.8 MILES S OF GOOSE POND RD & CONLEY RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021002,38.327676,-78.512331,190567
CAF II,"CENTURYLINK, INC.",761 SASSAFRAS HL,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2015,510030105001009,38.057554,-78.418419,190567
CAF II,"CENTURYLINK, INC.",7940 BLENHEIM RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.818441,-78.489969,190567
CAF II,"CENTURYLINK, INC.",407 LONG AVE,SHENANDOAH,VA,22849,1,10 Mbps/1 Mbps,2015,511390305005001,38.483666,-78.628342,190567
CAF II,"CENTURYLINK, INC.",2971 GILBERT STATION RD,BARBOURSVILLE,VA,22923,2,10 Mbps/1 Mbps,2015,510030104011019,38.117666,-78.343661,190567
CAF II,"CENTURYLINK, INC.",12272 JAMES MADISON HWY,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202003004,37.844903,-78.271341,190567
CAF II,"CENTURYLINK, INC.",3394 CEDAR LANE RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002031,37.86325,-78.143273,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SW OF HOLLY RD & BLENHEIM RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.814925,-78.491982,190567
CAF II,"CENTURYLINK, INC.",6200 BLENHEIM RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030113014036,37.867947,-78.505653,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SW OF SQUIRREL PATH & CELT RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2015,510790301024040,38.258127,-78.477518,190567
CAF II,"CENTURYLINK, INC.",2692 SOUTHERN HILLS CT,NORTH GARDEN,VA,22959,3,10 Mbps/1 Mbps,2016,510030112022026,37.96184,-78.64009,190567
CAF II,"CENTURYLINK, INC.",2263 CAMPBELL RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,511099503003027,38.016691,-78.278902,190567
CAF II,"CENTURYLINK, INC.",540 PINE KNOB RD,STANLEY,VA,22851,3,10 Mbps/1 Mbps,2016,511390305001034,38.610355,-78.592703,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES NW OF PINE KNOB RD & BATTLECREEK RD,STANLEY,VA,22851,1,10 Mbps/1 Mbps,2015,511390305001034,38.608161,-78.589057,190567
CAF II,"CENTURYLINK, INC.",26 SEMINOLE TRL,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.932965,-78.338018,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES SE OF US HIGHWAY 340 & BATTLECREEK DR,STANLEY,VA,22851,1,10 Mbps/1 Mbps,2016,511390305001071,38.606373,-78.581784,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES W OF WHITE ROCK RD & SCOTTSVILLE RD,UNIVERSITY OF VIRGINIA,VA,22902,2,10 Mbps/1 Mbps,2016,510030113012029,37.957009,-78.528303,190567
CAF II,"CENTURYLINK, INC.",3895 STONY POINT PASS,KESWICK,VA,22947,4,10 Mbps/1 Mbps,2016,510030104011060,38.102003,-78.357751,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.5 MILES SW OF VIA LN & TURKS LN,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002024,38.161093,-78.706515,190567
CAF II,"CENTURYLINK, INC.",8777 BRYANT LN,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114003153,37.795995,-78.510226,190567
CAF II,"CENTURYLINK, INC.",24 SEMINOLE TRL,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.933007,-78.337598,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.4 MILES SW OF VENABLE RD & CEDAR LANE RD,PALMYRA,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002008,37.873269,-78.133919,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES N OF LOUISA RD & BRIDLESPUR FARM,RIVANNA,VA,22947,2,10 Mbps/1 Mbps,2015,510030104013011,38.033055,-78.353482,190567
CAF II,"CENTURYLINK, INC.",1283 TUFTON FARM,CHARLOTTESVILLE,VA,22902,2,10 Mbps/1 Mbps,2016,510030104021030,38.001012,-78.433745,190567
CAF II,"CENTURYLINK, INC.",2237 BROWNS GAP TPKE,CHARLOTTESVILLE,VA,22901,1,10 Mbps/1 Mbps,2016,510030101003063,38.095711,-78.657855,190567
CAF II,"CENTURYLINK, INC.",2922 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,2,10 Mbps/1 Mbps,2016,510030113012029,37.956694,-78.527382,190567
CAF II,"CENTURYLINK, INC.",388 CLARKS HILL LN,SCHUYLER,VA,22969,2,10 Mbps/1 Mbps,2015,511259501001012,37.796543,-78.700645,190567
CAF II,"CENTURYLINK, INC.",1329 KENWOOD FARM,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.998446,-78.454821,190567
CAF II,"CENTURYLINK, INC.",3798 LOUISA RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2015,510030104013006,38.022923,-78.365469,190567
CAF II,"CENTURYLINK, INC.",36 SEMINOLE TRL,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.934375,-78.338981,190567
CAF II,"CENTURYLINK, INC.",473 PERKINS RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2015,510650202001036,37.906996,-78.117046,190567
CAF II,"CENTURYLINK, INC.",4776 SUGAR HOLLOW RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002145,38.124372,-78.664153,190567
CAF II,"CENTURYLINK, INC.",4 HOPI WAY,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.938563,-78.336131,190567
CAF II,"CENTURYLINK, INC.",3889 FAIRWAY DR,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2015,510030104013063,38.01655,-78.362731,190567
CAF II,"CENTURYLINK, INC.",366 BRIDLESPUR FARM,KESWICK,VA,22947,2,10 Mbps/1 Mbps,2015,510030104013011,38.029823,-78.350532,190567
CAF II,"CENTURYLINK, INC.",1670 MALLORY RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,511099504001042,37.935672,-78.122862,190567
CAF II,"CENTURYLINK, INC.",6591 MARKWOOD RD,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2016,510030101001038,38.214628,-78.53776,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF HOLLY FORK LN & GORDONSVILLE RD,RIVANNA,VA,22947,2,10 Mbps/1 Mbps,2016,510030104012038,38.071479,-78.299229,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF VA-633 & AMICUS RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024032,38.268884,-78.514174,190567
CAF II,"CENTURYLINK, INC.",7856 BLENHEIM RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.821489,-78.490095,190567
CAF II,"CENTURYLINK, INC.",487 JACKTOWN RD,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2016,511639303005078,37.805693,-79.497704,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES NE OF STILL POND RD & CELT RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790302002024,38.234827,-78.473766,190567
CAF II,"CENTURYLINK, INC.",463 CAMPBELL RD,KESWICK,VA,22947,2,10 Mbps/1 Mbps,2016,510030104012055,38.040683,-78.312957,190567
CAF II,"CENTURYLINK, INC.",2100 BROWNS GAP TPKE,CHARLOTTESVILLE,VA,22901,3,10 Mbps/1 Mbps,2016,510030101003081,38.09171,-78.660136,190567
CAF II,"CENTURYLINK, INC.",733 VALLEY BURG RD,LURAY,VA,22835,3,10 Mbps/1 Mbps,2016,511390303001061,38.642567,-78.399501,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.4 MILES E OF SUNNY FIELD LN & RICHMOND RD,RIVANNA,VA,22974,1,10 Mbps/1 Mbps,2016,510650201013008,37.98399,-78.312923,190567
CAF II,"CENTURYLINK, INC.",6594 ESMONT RD,KEENE,VA,22946,1,10 Mbps/1 Mbps,2016,510030114001025,37.851696,-78.569021,190567
CAF II,"CENTURYLINK, INC.",3436 CEDAR LANE RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002031,37.863735,-78.143126,190567
CAF II,"CENTURYLINK, INC.",5945 THREE NOTCH RD,LOUISA,VA,23093,2,10 Mbps/1 Mbps,2016,511099504001048,37.946988,-78.150287,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES W OF TREATMENT LN & OSAGE LN,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2016,511639302002173,37.797911,-79.45697,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES SE OF SERPENTINE LN & HAMMOCKS GAP RD,PANTOPS,VA,22911,2,10 Mbps/1 Mbps,2016,510030105001008,38.064748,-78.399219,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES SE OF SHENANDOAH NATIONAL PARK & EVERGREEN CHURCH RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021086,38.269919,-78.532018,190567
CAF II,"CENTURYLINK, INC.",358 BYBEE RD,LOUISA,VA,23093,1,10 Mbps/1 Mbps,2016,511099503003136,37.960292,-78.19914,190567
CAF II,"CENTURYLINK, INC.",2617 KENTS STORE WAY,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2015,510650202001011,37.912299,-78.127362,190567
CAF II,"CENTURYLINK, INC.",591 HUCKSTEP BRANCH LN,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104013024,38.020287,-78.344271,190567
CAF II,"CENTURYLINK, INC.",5275 MOUNT JULIET FARM,CROZET,VA,22932,2,10 Mbps/1 Mbps,2016,510030101002148,38.117831,-78.683837,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES W OF VENABLE RD & COVERED BRIDGE RD,PALMYRA,VA,23084,2,10 Mbps/1 Mbps,2016,510650202001046,37.879069,-78.116545,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES N OF BLENHEIM RD & ALBEVANNA SPRING RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.820912,-78.489557,190567
CAF II,"CENTURYLINK, INC.",6809 RIVER HILL LN,AFTON,VA,22920,1,10 Mbps/1 Mbps,2016,510030112013055,37.990144,-78.734928,190567
CAF II,"CENTURYLINK, INC.",116 SUGAR CREEK RD,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2016,511639303005071,37.796881,-79.542127,190567
CAF II,"CENTURYLINK, INC.",7208 ROCKFISH RIVER RD,SCHUYLER,VA,22969,2,10 Mbps/1 Mbps,2015,511259501001012,37.800027,-78.706854,190567
CAF II,"CENTURYLINK, INC.",1650 THOMAS JEFFERSON PKWY,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030104021036,37.984224,-78.43227,190567
CAF II,"CENTURYLINK, INC.",3975 ROCK BRANCH RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112013140,37.969274,-78.639497,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES E OF VINES LN & VENABLE RD,PALMYRA,VA,23084,2,10 Mbps/1 Mbps,2016,510650202001052,37.883576,-78.148098,190567
CAF II,"CENTURYLINK, INC.",3015 OLD LYNCHBURG RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030113014089,37.924056,-78.607507,190567
CAF II,"CENTURYLINK, INC.",305 RIVERSIDE DR,SCHUYLER,VA,22969,2,10 Mbps/1 Mbps,2015,511259501001021,37.787892,-78.704008,190567
CAF II,"CENTURYLINK, INC.",3101 SUGAR HILL LN,CROZET,VA,22932,2,10 Mbps/1 Mbps,2016,510030101003065,38.120665,-78.646087,190567
CAF II,"CENTURYLINK, INC.",6401 ROCKFISH RIVER RD,SCHUYLER,VA,22969,2,10 Mbps/1 Mbps,2015,511259501001021,37.789948,-78.701739,190567
CAF II,"CENTURYLINK, INC.",5351 OWL ALLEY LN,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104012055,38.041959,-78.312182,190567
CAF II,"CENTURYLINK, INC.",2295 CAMPBELL RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,511099503003027,38.016902,-78.278197,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.5 MILES NE OF DYKE RD & CHURCH LN,TWIN LAKES,VA,22973,3,10 Mbps/1 Mbps,2016,510790301024047,38.243988,-78.537527,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.4 MILES N OF S CONSTITUTION RTE & HANCOCK HILL RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510299301011018,37.782818,-78.490376,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES NE OF RED BIRD LN & DURRETT RIDGE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790302002024,38.2141,-78.45829,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SW OF TALL OAKS FARM & LOUISA RD,RIVANNA,VA,22947,4,10 Mbps/1 Mbps,2016,510030104013011,38.03146,-78.34713,190567
CAF II,"CENTURYLINK, INC.",962 W BOTTOM RD,BREMO BLUFF,VA,23022,2,10 Mbps/1 Mbps,2016,510650202004031,37.730258,-78.265753,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES W OF THOMAS JEFFERSON PKWY & LAKE MONTICELLO RD,LAKE MONTICELLO,VA,22963,1,10 Mbps/1 Mbps,2016,510650203001002,37.929148,-78.362679,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.6 MILES E OF DOGWOOD DR & DEEP CREEK RD,PALMYRA,VA,23084,1,10 Mbps/1 Mbps,2016,510650202001052,37.907551,-78.161681,190567
CAF II,"CENTURYLINK, INC.",185 BROOMFIELD LN,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030113014067,37.861413,-78.506549,190567
CAF II,"CENTURYLINK, INC.",5105 BLENHEIM RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113014042,37.897473,-78.494531,190567
CAF II,"CENTURYLINK, INC.",5281 MOUNT JULIET FARM,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002148,38.116682,-78.683404,190567
